facility_name,x,y,address
New Stanleys Lounge,-79.891578,40.456548,7403 Frankstown Avenue PA 15208
Love Ramen ,-79.9586775,40.441338,3608 5th Avenue PA 15213
Fun Asian Bistro,-79.827057,40.46625,11655 Frankstown Road PA 15235
Subway Sandwiches & Salads #40231 (WalMart),-80.023653,40.338495,5055 Library Road PA 15102
Chipotle Mexican Grill #1803,-80.0598825,40.391649,1614 Cochran Road PA 15220
Bayer Healthcare - O'Hara,-79.871985,40.502808,625 Alpha  Drive PA 15238
Papa John's Pizza #3066,-79.825662,40.466322,11700 Frankstown  Road PA 15235
Marva Jo's Sea & Soul Food,-79.864002,40.350897,320 5th  Avenue PA 15132
Cafe @ The Landing,-80.1932985,40.478247,330 Hookstown Grade Road PA 15108
EFES Mediterranen Kitchen,-79.9079895,40.491387,50 Freeport Road PA 15215
Bayer Radiology,-79.856928,40.564611,1 Bayer Drive PA 15051
Deer Creek Diner,-79.8326685,40.61763,13 Creighton - Russellton Road PA 15076
Eat'n Park #87,-79.891839,40.48704,849 Freeport  Road PA 15238
Acacia,-79.9758405,40.428297,2108 Carson  Street PA 15203
Ace Sushi @ Fresh Thyme #451,-80.1035865,40.36824,1155 Washington Pike PA 15017
Anchor Hoagies,-79.774596,40.364082,1956 Lincoln Highway PA 15137
Hop's Place,-80.0314695,40.472649,3037 Shadeland Avenue PA 15212
La Casa Del Tacos & Corporate Chef Catering,-80.119854,40.340007,3249 Washington Pike PA 15017
PNC Park / 04.24.02 City of Champions Bourbon & Pantry #228,-80.0059815,40.446981,115 Federal Street PA 15212
Rally's #4312,-79.8254235,40.467987,11749 Frankstown Road PA 15235
Terrene,-80.004609,40.433733,224 Station Square  Drive PA 15219
Subway Sandwiches & Salads #39339,-79.840026,40.416561,995 Greensburg Pike PA 15112
Danny's Pizza & Hoagies ,-80.0228385,40.335183,5159 Library  Road PA 15102
Roots Natural Kitchen,-79.957836,40.440762,3610 Forbes Avenue PA 15213
UPMC Executive Kitchen (62nd Floor) @ US Steel Tower ,-79.994853,40.441356,600 Grant Street PA 15222
Fin McCools,-79.9833105,40.42899,1501 Carson Street PA 15203
Joe & The Juice ,-80.2552682259999,40.496050833,Pgh Intl Airport/SE-15 PA 15231
Alta Via,-79.8826455,40.488381,46 Fox Chapel Road PA 15238
Sunset Pizza & Grille,-80.0867385,40.407156,38 Main Street PA 15106
Everest Kitchen,-79.9840575,40.367907,4042 Saw Mill Run  Boulevard PA 15227
Everyday Noodles,-79.920108,40.438215,5875 Forbes  Avenue PA 15217
Biddle's Escape,-79.892127,40.438161,401 Biddle Avenue PA 15221
Totin's Diner,-80.050068,40.6026,10283 Perry Highway PA 15090
Denny's #9581,-80.073783,40.391127,2180 Greentree Road PA 15220
The Residence at Whitehall / Sweetbay ,-79.978329,40.352589,4750 Clairton Boulevard PA 15236
Rag Top Bar & Grill,-80.1058815,40.35681,820 McLaughlin Run Road PA 15017
The Meadows Original Frozen Custard,-79.7504895,40.434543,4329 Northern Pike PA 15146
Bridges & Bourbon,-79.9968702291967,40.4438839467267,930 Penn Avenue PA 15222
Frio Creamery,-79.96086,40.470183,4127 Butler  Street PA 15201
Woody's Oakdale Inn,-80.1865935,40.398354,5200 Noblestown Road PA 15071
PNC Tech Tower Café @ Two PNC Plaza,-80.0008335,40.441815,620 Liberty Avenue PA 15222
Tramps ,-80.034021,40.435659,412 Greentree Road PA 15220
Dairy Queen #13613,-79.865208,40.466403,4237 Verona Road PA 15147
K Asian Bistro Sushi Bar,-79.9473015,40.594554,4706 Route 8 PA 15101
Subway Sandwiches & Salads,-79.936695,40.45626,5438 Centre Avenue PA 15232
Bigham Tavern,-80.015058,40.432401,321 Bigham Street PA 15211
Italian Village Pizza,-80.009631,40.529925,4885 McKnight Road PA 15237
Pittsburgh Playhouse Lobby Bar,-79.9998885,40.439583,350 Forbes Avenue PA 15222
Bruegger's Bagel Bakery,-80.1811395,40.540662,422 Beaver Street PA 15143
Eco Bistro @ Nova Place,-80.0051895,40.451004,100 Commons PA 15212
Commonplace Coffee ,-79.921899,40.438242,5827 Forbes  Avenue PA 15217
China Max,-80.157114,40.454541,100 Robinson Centre Drive PA 15205
Robert Morris UPMC Events Center / Concession Double,-80.214741,40.520259,119 Campus Drive PA 15108
Taco Bell #35249,-80.056107,40.617513,10955 Perry Highway PA 15090
CVS Caremark,-79.7937165,40.432032,105 Mall Boulevard PA 15146
Longwood at Oakmont / Stoneridge,-79.807095,40.526397,500 Coxcomb Hill Road PA 15147
Hungry's ,-80.088372,40.399389,508 Carothers Avenue PA 15106
Noodlehead,-79.9254315,40.457754,242 Highland Avenue PA 15206
Peppercini's,-80.1410805,40.449015,5899 Steubenville Pike PA 15136
Subway Sandwiches & Salads #22098,-79.821738,40.387311,1750 Greensburg Pike PA 15137
Moe's Southwest Grill #327,-80.1576405,40.447179,5432 Campbells Run Road PA 15205
Lincoln Avenue Brewery,-80.0566965,40.496346,538 Lincoln  Avenue PA 15202
Bruster's #034,-80.051607,40.534011,493 Lowries Run Road PA 15237
Amy's Bakery,-80.044704,40.381164,654 Washington Road PA 15228
Penn Fish & Chicken,-79.8792975,40.441716,1000 Penn Avenue PA 15221
Eighteen - The Cafe At Pinskers,-79.9230915,40.434021,2028 Murray Avenue PA 15217
Cafe Du Jour,-79.9871445,40.428891,1107 Carson Street PA 15203
Big Shot Bob's Bethel Park,-80.04087,40.327425,2945  South Park  Road PA 15102
Satellite Cafe @ Switch & Signal Skatepark,-79.885872,40.419639,7518 Dickson  Street PA 15218
Kosbar Ranch Lounge,-80.1305865,40.503393,363 Coraopolis Road PA 15108
Nancy's Revival ,-79.886196,40.442139,616 South Avenue PA 15221
North Park Golf Course Bar & Grill,-80.0213175,40.606569,10150 Kummer Road PA 15101
Apericena,-80.057979,40.347009,100 Siena  Drive PA 15241
Domino's Pizza #9077,-80.0334405,40.310091,5816 Library Road PA 15102
La Prima Espresso @ AC Hotel,-79.993908,40.445613,1108 Smallman Street PA 15222
Sunseri Pizza,-79.973487,40.393665,2805 Custer Avenue PA 15227
Robert Morris UPMC Events Center / Concession West,-80.214741,40.520259,119 Campus Drive PA 15108
Dairy Queen Grill & Chill #13605,-79.989975,40.378635,2795 Clairton Boulevard PA 15227
PNC Park / 04.32.03 IL Forno Pizza #219,-80.0059815,40.446981,115 Federal Street PA 15212
PNC Park / 04.15.02 Bierbauer's Grille #213 ,-80.0059815,40.446981,115 Federal  Street PA 15212
PNC Park / 04.47.01 Tenders Love & Chicken #210  ,-80.0059815,40.446981,115 Federal Street PA 15212
Off The Hook,-80.0917425,40.655394,908 Warrendale Village Drive PA 15086
Carnegie Coffee Co,-80.086077,40.407642,132 Main Street PA 15106
The Original Gyro,-80.017866,40.364919,3611 Library  Road PA 15234
Sushic @ Giant Eagle #14 South Hills Market District,-80.0465445,40.347225,7000 Oxford Drive PA 15102
Bantha Tea Bar,-79.9439175,40.464981,5002 Penn Avenue PA 15224
Sushi Fuku #2,-79.9539435,40.454532,415 Craig Street PA 15213
Chipotle Mexican Grill #3343,-79.944057,40.603014,4960 Route 8 PA 15101
Dunkin Donuts #358009,-80.191296,40.458483,781 Aten Road PA 15108
Miller Avenue Dee-Lite,-79.884108,40.291056,653 Miller Avenue PA 15025
Jimmy John's #357,-80.003475,40.44132,502 Liberty Avenue PA 15222
Banh Mi & Ti,-79.958934,40.472136,4502 Butler Street PA 15201
Dairy Queen / Orange Julius #42442,-80.149833,40.440708,268 Settlers Ridge Center Drive PA 15205
Pizza Burgh,-79.9030305,40.386402,3404 Main Street PA 15120
Sally Ann's,-80.0026155,40.44303,136 6th Street PA 15222
Wyndham Grand / Employee Cafeteria,-80.0064045,40.441734,600 Commonwealth Place PA 15222
Siam Thai Restaurant,-80.0002125,40.436955,410 1st Avenue PA 15219
Lebo Subs ,-80.0444025,40.381839,632 Washington Road PA 15228
Italian Village Pizza,-79.9818615,40.289958,2951 Ridge  Road PA 15129
Eighty Acres Kitchen & Bar,-79.7146335,40.451265,1910 New Texas  Road PA 15239
Gloria Jean's Coffees,-79.7960295,40.42926,200 Mall Circle Drive PA 15146
Madonna's Mediterranean Cuisine,-79.999236,40.438935,408 Smithfield Street PA 15222
Burger King #4192,-79.97958,40.428459,1820 Carson Street PA 15203
Ginza Japanese Restaurant,-79.9488945,40.4613,4734 Liberty  Avenue PA 15224
The Little Boston Gift Shop,-79.8273855,40.310451,1903 Donner Street PA 15135
Guckenheimer Cafeteria @ Curtiss Wright,-79.8115365,40.5522,1000 Wright  Way PA 15024
Q & M's Chik & Ribs,-79.8480675,40.375026,111 Hamilton Avenue PA 15110
Independent Brewing Company,-79.919469,40.437747,1704 Shady Avenue PA 15217
Noodles & Company,-79.9568415,40.441824,3805 Forbes Avenue PA 15213
Bulldog Pub & Grill,-79.9265655,40.486707,1818 Morningside Avenue PA 15206
Pittza Rella,-79.876962,40.381614,4935 Homeville Road PA 15122
Shelly Pie,-79.825536,40.404177,912 Penn Avenue PA 15145
Asian House ,-79.867989,40.383666,1300 Hoffman Boulevard PA 15122
Alihan's Mediterranean Cuisine,-80.002701,40.443255,124 6th Street PA 15222
Monico's Bar & Grille,-79.7835105,40.490226,3435 Universal Road PA 15239
Took Took 98,-79.923051,40.434192,2018 Murray Avenue PA 15217
Four Twelve Project,-80.22384,40.523103,988 Brodhead Road PA 15108
Reginald's Coffee,-80.0286525,40.329072,2600 South Park Road PA 15102
Bower Hill Swim Club Snack Bar,-80.0806995,40.372101,1600 Bower Hill Road PA 15243
Dairy Queen #13610,-80.0560575,40.48785,4276 Ohio River Boulevard PA 15202
Simone's ,-80.044047,40.381326,665 Washington Road PA 15228
New Katana,-80.0406315,40.389966,3229 West Liberty Avenue PA 15216
Subway Sandwiches & Salads,-79.948854,40.444695,418 S Craig St PA 15213
Domino's Pizza #9082,-80.229276,40.534983,1300 Broadhead Road PA 15108
Dunkin Donuts #350878,-79.984143,40.376448,3200 Saw Mill Run  Boulevard PA 15227
Nadine's,-79.967214,40.426389,19 27th Street PA 15203
PNC Park / 05.25.01 North Shore Refreshments Co. #328 & 05.24.01 Vendor Commissary#329,-80.0059815,40.446981,115 Federal Street PA 15212
Dunkin Donuts #358090,-79.7872725,40.477608,7315 Saltsburg Road PA 15235
Rey Azteca Mexican,-79.8109806943709,40.4291349160796,3448 Wm Penn Highway PA 15235
Roman Bistro & Blvd Bottle Shop,-79.850259,40.41945,2104 Ardmore Boulevard PA 15221
Auntie Anne's Pretzels Upper Level Kiosk #PA287,-79.7960295,40.42926,200 Mall Circle Drive PA 15146
Einstein Bros Bagels #4055,-79.946118,40.454514,4910 Baum Boulevard PA 15213
Sub Zero Nitrogen Ice Cream,-79.9253145,40.4586,206 Highland Avenue PA 15206
Kiin Lao & Thai Eatery,-79.9211835,40.43781,5846 Forbes Avenue PA 15217
Subway Sandwiches & Salads #27788,-79.913322,40.4055,133 8th Avenue PA 15120
Subway Sandwiches & Salads #59528,-79.8340815,40.322349,4313 Walnut Street PA 15132
Dunkin Donuts #352225,-80.02359,40.336695,1031 Paxton  Drive PA 15102
Pine Creek Golf Center,-79.9721685,40.565808,2379 Duncan Avenue PA 15101
Thai Spoon Restaurant,-80.034597,40.395249,1409 Potomac Avenue PA 15216
61B Cafe ,-79.893918,40.432374,1110 Braddock Avenue PA 15218
Chipotle Mexican Grill #1896,-80.0536545,40.348287,1720 Washington Road PA 15241
Vocelli Pizza / Robinson,-80.131545,40.45176,5644 Steubenville Pike PA 15136
Asian Cafe II,-79.9617977615376,40.5390938317995,1724 Wm Flynn Highway PA 15116
Shirl The Pearls,-79.9731135,40.447647,2407-09 Wylie  Avenue PA 15219
McMinn's Pub,-80.0279235,40.363911,3925 Willow  Avenue PA 15234
Vocelli Pizza ,-80.2129136114091,40.5113332807553,935 Beaver Grade  Road PA 15108
Betsy's Ice Cream,-80.0446995,40.380714,664 Washington Road PA 15228
Slice on Broadway,-80.030439,40.404132,2128 Broadway Avenue PA 15216
Charley's Grilled Subs #448,-80.00847,40.542894,1000 Ross Park Mall Drive PA 15237
Aspinwall Beans & Cream,-79.9007805,40.489416,16 Brilliant Avenue PA 15215
Bar 11,-79.987275,40.427253,1101 Bradish Street PA 15203
Cavo Night Club,-79.984803971,40.4519820360001,1916 Smallman Street PA 15222
Five Guys Burgers & Fries #1375,-80.17488,40.448673,324 McHolme Drive PA 15275
Starbucks Coffee #21587,-79.998606,40.437999,301 Grant  Street PA 15219
Antonios Pizzeria,-80.020161,40.393593,758 Brookline Boulevard PA 15226
Alquisiras Paleteria,-80.030187,40.405239,2056 Broadway Avenue PA 15216
Cup-Ka-Joe,-79.9674255,40.425912,31 27th  Street PA 15203
The Upper Crust ,-79.9140947188678,40.5486763007714,3392 Saxonburg  Boulevard PA 15116
Mola Restaurant,-79.924149,40.460985,6018 Penn Avenue PA 15206
Olympos Gyros,-80.1432045,40.447899,5950 Steubenville Pike PA 15136
Dairy Queen,-79.8020685,40.377384,1120 Lincoln  Highway PA 15137
R’s Sports Bar and Grill,-80.060868,40.46616,107 Island Avenue PA 15136
Artisan Sandwich Works,-79.954578,40.438422,352 Atwood Street PA 15213
Angelo's Pizzeria,-79.947837,40.460778,4768 Liberty Avenue PA 15224
Jimmy John's,-80.0605125,40.631931,12061 Perry Highway PA 15090
Market Street Saloon,-79.8869295,40.272831,100 2nd Avenue PA 15037
Charley's Grilled Subs #170,-79.7960295,40.42926,200 Mall Circle  Drive PA 15146
Arepittas,-79.998579,40.438773,411 Cherry Way PA 15219
Kennywood / Carousel Burger,-79.8650325,40.38543,4800 Kennywood Boulevard PA 15122
The Scoop,-79.910523,40.368726,5384 Mifflin  Road PA 15207
Mama Lena's 2,-80.074368,40.473036,732 Broadway Avenue PA 15136
31 Sports Bar & Grille,-80.106408,40.366053,1020 Washington  Pike PA 15017
Kentucky Fried Chicken #52,-80.024004,40.336128,5153 Library  Road PA 15102
Carmella's Plates & Pints,-79.9787475,40.428387,1908 Carson Street PA 15203
Bella’s On Fort Couch,-80.0521785,40.338981,91 Fort Couch  Road PA 15241
Danny's Bar & Grill,-80.0448435,40.514481,1511 Center Avenue PA 15229
PNC Park / 01.57.02 Cannonball Burger #146,-80.0059815,40.446981,115 Federal Street PA 15212
Gateway Clipper / Three Rivers Queen,-80.0077365,40.435443,350 Station Square  Drive PA 15219
Boots,-79.74423,40.604175,819 2nd Avenue PA 15014
The Milk Shake Factory ,-80.022474,40.571793,9180 Covenant Avenue PA 15237
Eat'n Park #23,-79.9476885,40.511862,930 Butler Street PA 15116
Zuppa's Delicatessen,-80.054838,40.616289,10850 Perry Highway PA 15090
Mike's Wife's Bar & Grill,-79.8410025,40.526028,905 Allegheny  Avenue PA 15139
Lin's Asian Fusion,-79.9768125,40.428369,2018 Carson Street PA 15203
Dunkin Donuts #352224,-79.8339195,40.538439,2725 Freeport  Road PA 15238
Altius,-80.0192385,40.438467,1230 Grandview  Avenue PA 15211
Five Guys Burgers & Fries #1665,-80.0027235,40.440123,3 PPG Place PA 15222
Over Eden @ TRYP Hotel ,-79.96275,40.469463,177 40th Street PA 15201
Coffee Etc,-80.0238015,40.365648,3754 Willow  Avenue PA 15234
Slice On Broadway,-80.0863965,40.407417,108 Main Street PA 15106
Dairy Queen of Perrysville,-80.0362215,40.541661,1039 Perry Highway PA 15237
Squirrel Hill Sports Bar,-79.9224795,40.429404,5832 Forward Avenue PA 15217
Mrs. Fields / TCBY,-79.7960295,40.42926,200 Mall Circle Drive PA 15146
Bruceton Station ,-79.979877,40.317318,1152 Cochran Mill  Road PA 15236
Kennywood / Rogue BBQ,-79.8650325,40.38543,4800 Kennywood Boulevard PA 15122
Fortune Star,-79.7652261037833,40.4374877013123,4100 Wm Penn Highway PA 15146
Burger King #668,-79.947522,40.511187,909 Butler Street PA 15223
Olive Oil's Pizzeria ,-80.0272575,40.343193,4966 Library Road PA 15102
Pitcairn Grill,-79.779519,40.401603,422 Broadway Ave PA 15140
Wooden Nickel,-79.7725575,40.437225,4006 Berger Lane PA 15146
The Mighty Oak Barrel Resturant ,-79.842114,40.527405,939 3rd Street PA 15139
Kennywood / Star Refreshments,-79.8650325,40.38543,4800 Kennywood Boulevard PA 15122
Thai Me Up,-79.973307,40.427046,118 23rd Street PA 15203
Jade Grille,-80.044776,40.380561,670 Washington Road PA 15228
Chipotle Mexican Grill #2126,-79.925922,40.459392,5986 Centre  Avenue PA 15206
Grandslam Pizza,-79.706088,40.467951,417 Old Abers Creek  Road PA 15239
St. Clair Social,-79.927326,40.464981,300 Saint Clair Street PA 15206
Grand Theatre,-79.8876045,40.272003,207 2nd Avenue PA 15037
Pittsburgh Popcorn ,-79.7960295,40.42926,200 Mall Circle  Drive PA 15146
Pomodoro,-80.089389,40.613526,2572 Brandt School Road PA 15090
Waffles INCaffeinated,-79.969293,40.427874,2517 Carson Street PA 15203
Number 1 Kitchen,-79.9896825,40.405284,1107 Brownsville Road PA 15210
Dairy Queen,-79.9854705,40.428972,1223 Carson Street PA 15203
"Target #2787 / Cafe, Starbucks, Pizza Hut ",-80.0576055,40.343841,201 South Hills Village PA 15241
The Coffee Tree Roasters,-79.9654905,40.339863,10 Old Clairton  Road PA 15236
"I Shall Always Love You Sweetie (AKA Isalys, I.S.A.L.Y.'S.)",-80.0323155,40.519827,448 Perry Highway PA 15229
Tavern in the Wall,-79.9046235,40.490406,211 Commercial  Avenue PA 15215
Reis & Irvy's Froyo @ Carnegie Science Center,-80.018127,40.445694,1 Allegheny  Avenue PA 15212
Parisi Cafe & Italian Market,-79.8975675,40.422141,7107 Harrison Avenue PA 15218
Barton's Flowers & Bake Shop,-79.8880995,40.271373,311 2nd Avenue PA 15037
The Milk Shake Factory,-79.957773,40.440807,3612 Forbes Avenue PA 15213
Castle Place,-80.0347455,40.369509,331 Mt Lebanon  Boulevard PA 15234
Lula,-80.1800055,40.540689,515 Broad Street PA 15143
Order Of Owls Nest #1538,-79.920414,40.400136,524 7th Avenue PA 15120
Rice Inn,-80.025003,40.339935,5041 Library  Road PA 15102
Lin #1 Chinese Kitchen,-79.8273585,40.465161,11630 Frankstown Road PA 15235
China House,-80.239527,40.441338,50 Market Place Drive PA 15071
Apple Harvest Deli & Catering,-79.807158,40.37436,1122 3rd Street PA 15137
Bluebird Kitchen,-80.006337,40.439106,11 Stanwix  Street PA 15222
Pizza Palermo,-79.826445,40.405815,109 Penn Plaza PA 15145
Auntie Anne's / Cinnabon PA #330,-80.157114,40.454541,100 Robinson Centre Drive PA 15205
Taco Bell #26114,-80.0077905,40.525416,4801 McKnight Road PA 15237
Coach's Bottleshop & Grille,-80.0430705,40.400217,3105 Banksville Road PA 15216
The Leaning Cask Brewing Company,-79.7780655,40.541274,850 Pittsburgh St PA 15144
Eat'n Park #14,-80.030187,40.417227,1250 Banksville Road PA 15216
Sharpsburger,-79.9368975,40.494222,401 Main Street PA 15215
Pizza Hut #033980,-79.90461,40.382208,4001 Main Street PA 15120
The Homeville Trolley Stop,-79.884909,40.391712,3704 Greensprings Ave PA 15122
Brick Shop @ TRYP Hotel,-79.96275,40.469463,177 40th Street PA 15201
Subway Sandwiches & Salads,-79.947117,40.345074,2373 Mountain View Drive PA 15122
Barry's Pub,-80.0374995,40.580379,9566 Perry Highway PA 15237
Fox's Pizza ,-79.7648175,40.445253,4400 Old William Penn Highway PA 15146
Rose Tea Cafe Express,-79.948863,40.444758,414 Craig Street PA 15213
Central Diner & Grill,-80.1567765,40.448718,6408 Steubenville Pike PA 15205
Einstein Bros Bagels #4057,-80.0027235,40.440123,3 PPG Place PA 15222
Jersey Mike's Subs,-80.011548,40.539699,7390 McKnight Road PA 15237
Portogallo Peppers N'AT,-79.874478,40.406535,28 Braddock Avenue PA 15104
Genji Sushi @ Whole Foods Market,-80.0581095,40.346127,111 Siena Drive PA 15241
Starbucks Coffee #795,-79.7629395050066,40.4394874444228,4185 Wm Penn  Highway PA 15146
Dobra Tea,-79.9226415,40.434948,1937 Murray Avenue PA 15217
The Corner Cafe & Community Center,-79.965333,40.440483,200 Robinson  Street PA 15213
Grapperia,-79.9644375,40.467096,3801 Butler Street PA 15201
Tavern In The Hills,-79.956315,40.325364,611 Old Clairton  Road PA 15236
Voluto / Commonplace Coffee,-79.9334955,40.464594,5467 Penn Avenue PA 15206
Archie's,-79.9717545,40.42809,2328 E Carson St PA 15203
Subway Sandwiches & Salads #35772,-79.9017615,40.398111,119 22nd  Avenue PA 15120
Starbucks Coffee #57943,-79.9150275,40.456323,114 Bakery Square  Boulevard PA 15206
DLCC / Hall E Concession (1B09),-79.9952445,40.445514,1000 Ft Duquesne Boulevard PA 15222
Fazio's Pizza,-79.9568235,40.465215,4028 Penn Avenue PA 15224
Kavsar,-80.007435,40.428936,16 Southern  Avenue PA 15211
Cafe 33 Taiwanese Bistro ,-79.919064,40.437603,1711 Shady  Avenue PA 15217
202 Hometown Tacos,-80.0528625,40.494033,407 Lincoln Avenue PA 15202
Dunkin Donuts #354675,-80.0651835,40.325994,145 McMurray  Road PA 15241
PNC Park / Skull Bar #101,-80.0059815,40.446981,115 Federal Street PA 15212
Chipotle Mexican Grill #2655,-79.8854535,40.488021,1027 Freeport Road PA 15238
Papa John's Pizza #4456,-80.0522505,40.493565,355 Lincoln Avenue PA 15202
Chick N' Grille,-79.957107,40.441878,121 Oakland Avenue PA 15213
Dragon Chinese Cuisine ,-79.9029405,40.386726,3360 Main Street PA 15120
Bae Bae's Kitchen,-79.9962255,40.44366,951 Liberty Avenue PA 15222
